Date,AAPL,ABB,ABBV,AEP,AMGN,AMZN,BA,BAC,BBL,BCH,BHP,BP,BRK-A,BSAC,BUD,C,CAT,CELG,CHL,CHTR,CMCSA,CODI,CSCO,CVX,D,DHR,DIS,DUK,EXC,FB,GD,GE,GOOG,HD,HON,HRG,HSBC,IEP,INTC,JNJ,JPM,KO,LMT,MA,MCD,MDT,MMM,MO,MRK,MSFT,NEE,NGG,NVS,ORCL,PCG,PCLN,PEP,PFE,PG,PICO,PM,PPL,PTR,RDS-B,REX,SLB,SNP,SNY,SO,SPLP,SRE,T,TM,TOT,TSM,UL,UN,UNH,UPS,UTX,V,VZ,WFC,WMT,XOM
2013-08-20,0.0,0.0,0.09999997890464267,0.0,0.0,0.0,0.09999997890464293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999789046428,0.0,0.09999997890464297,0.0,0.0,0.09999997890463766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999997890464239,0.10000001592153135,0.0,0.0,0.09999997890464254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999997890464278,0.0,0.0,0.0,0.0,0.09999997890464264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-21,0.0,0.0,0.09999988950799646,0.0,0.0,0.0,0.09999988950799624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999998895079964,0.0,0.09999988950799636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000048827432323,0.0,0.0,0.09999988950799649,0.0,0.0,0.09999988950799649,0.0,0.0,0.0,0.09999988950799653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999988950799657,0.0,0.0,0.0,0.0,0.0999998895079964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-22,0.0,0.0,0.09999997239610162,0.0,0.0,0.0,0.099999972403289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999997237969786,0.0,0.09999997232912844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999997240083194,0.0,0.0,0.09999997239522196,0.10000218988138254,0.0,0.0,0.0999999724172436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999997237481995,0.0,0.0,0.0,0.0,0.09999997251827442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-23,0.0,0.0,0.10000000516314034,0.0,0.0,0.0,0.10000000516266228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000516257504,0.0,0.10000000516442117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000516298256,0.0,0.0,0.10000000516306845,0.10000005717774865,0.0,0.0,0.10000000516328156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000516301401,0.0,0.0,0.0,0.0,0.10000000516309891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-26,0.0,0.0,0.1000000017286079,0.0,0.0,0.0,0.10000000172860789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000017286079,0.0,0.1000000017286079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000172860782,0.0,0.0,0.10000000172860785,0.09999998326362336,0.0,0.0,0.10000000172860785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000172860793,0.0,0.0,0.0,0.0,0.10000000172860797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-27,0.0,0.0,0.09999998884081776,0.0,0.0,0.0,0.09999998884081857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999998884081576,0.0,0.09999998884080999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999998884081751,0.0,0.0,0.0999999888408171,0.10000120709810716,0.0,0.0,0.09999998884081732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999998884081257,0.0,0.0,0.0,0.0,0.09999998884082983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-28,0.0,0.0,0.09999960481738818,0.0,0.0,0.0,0.0999996099278241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999961871967328,0.0,0.0999996002579816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9882562432524982e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9378960164906275e-05,0.0,0.0,0.09999960564655772,0.0,0.0,0.09999960431220423,0.09999960677385178,0.0,0.0,0.09999960890194423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999958500503076,0.0,0.0,0.0,0.0,0.09999965284388512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6651607211002393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-29,0.0,0.0,0.09999989601011791,0.0,0.0,0.0,0.09999989602897003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999989606924299,0.0,0.09999989610215632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999989602901259,0.0,0.0,0.09999989603019789,0.1000081567999151,0.0,0.0,0.09999989604483715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999989614827545,0.0,0.0,0.0,0.0,0.09999989584237942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-30,0.0,0.0,0.09999980513191148,0.0,0.0,0.0,0.09999980513190729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999998051319012,0.0,0.09999980513192772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4642611022658388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999980513190797,0.0,0.0,0.09999980513190845,0.09999980513190743,0.0,0.0,0.09999980513190829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999980513190714,0.0,0.0,0.0,0.0,0.09999980513190146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3765352941648022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-03,0.0,0.0,0.09999999660869595,0.0,0.0,0.0,0.09999999657778702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999671762737,0.0,0.09999999639755314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999659563646,0.0,0.0,0.09999999659981933,0.0,0.0,0.0,0.09999999658257963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999652614104,0.0,0.0,0.0,0.0,0.09999999647092593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999965950587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-04,0.0,0.0,0.10000000542656835,0.0,0.0,0.0,0.1000000054265687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000542656831,0.0,0.10000000542656796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000547367104,0.0,0.0,0.1000000054265684,0.0,0.0,0.0,0.10000000542656835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000054265687,0.0,0.0,0.0,0.0,0.10000000542656932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000231252573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-05,0.0,0.0,0.09999999655615374,0.0,0.0,0.0,0.09999999655615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999655615388,0.0,0.09999999655615377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999655615383,0.0,0.0,0.09999999655615394,0.0,0.0,0.0,0.09999999655615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999977679507902,0.0,0.0,0.0,0.0,0.09999999655615394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000044492438905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,0.0,0.0,0.1000002104302466,0.0,0.0,0.0,0.10000021039687865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000021047081636,0.0,0.10000021037152469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000021042975449,0.0,0.0,0.10000021043132389,0.0,0.0,0.0,0.10000021042503493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000021042889712,0.0,0.0,0.0,0.0,0.10000021027025016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000021042975749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-09,0.0,0.0,0.10000000548956428,0.0,0.0,0.0,0.1000000054895643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000548956388,0.0,0.1000000054895642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000548956428,0.0,0.0,0.10000000548956417,0.0,0.0,0.0,0.10000000548956436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000054895643,0.0,0.0,0.0,0.0,0.10000000548956384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999954095625763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-10,0.0,0.0,0.10000002031585378,0.0,0.0,0.0,0.10000002031585371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000002031585353,0.0,0.10000002031585363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000002031585362,0.0,0.0,0.10000002031585362,0.09999989679826699,0.0,0.0,0.10000002031585364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000002031585362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999826482663843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-11,0.0,0.0,0.09999981654492804,0.0,0.0,0.0,0.09999981654492805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999981654492762,0.0,0.09999981654492815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999981654492719,0.0,0.0,0.09999981654492718,0.10001519220508963,0.0,0.0,0.09999981654492791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999981654492782,0.0,0.0,0.0,0.0,0.09999981654492823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-12,0.0,0.0,0.09999999934904805,0.0,0.0,0.0,0.0999999993490481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999993490481,0.0,0.09999999934904805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999955096517,0.0,0.0,0.09999999926480618,0.10000010154490653,0.0,0.0,0.09999999934904802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999996802477,0.0,0.0,0.0,0.0,0.09999999934904819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-13,0.0,0.0,0.10000003875142642,0.0,0.0,0.0,0.10000003875142631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000003875142649,0.0,0.10000003875142605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000387514263,0.0,0.0,0.10000003875142638,0.1000000387514264,0.0,0.0,0.10000003875142635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000387514263,0.0,0.0,0.0,0.0,0.10000003875142628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-16,0.0,0.0,0.09999998662353948,0.0,0.0,0.0,0.09999998662469065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999998662348424,0.0,0.09999998662166645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000001382920078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999998662412307,0.0,0.0,0.09999998662413842,0.0,0.0,0.0,0.09999998662445422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999998662420836,0.0,0.0,0.0,0.0,0.09999998662302452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-17,0.0,0.0,0.0999999015445468,0.0,0.0,0.0,0.09999990154503996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999990154435623,0.0,0.09999990154173351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999990154378713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999990154378702,0.0,0.0,0.09999990154388012,0.0,0.0,0.0,0.09999990154368096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999990154387439,0.0,0.0,0.0,0.0,0.09999990154385649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-18,0.0,0.0,0.10000000574062176,0.0,0.0,0.0,0.1000000057406216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000574061123,0.0,0.10000000574062128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000574010748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000573786266,0.0,0.0,0.10000000048009133,0.0,0.0,0.0,0.10000000574061721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000057406239,0.0,0.0,0.0,0.0,0.10000000574061468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-19,0.0,0.0,0.10000001917892223,0.0,0.0,0.0,0.10000001917892237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000191789236,0.0,0.10000001917892667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000001917892071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000001917893274,0.0,0.0,0.09999836330438198,0.0,0.0,0.0,0.10000001917892465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000001917892276,0.0,0.0,0.0,0.0,0.10000001917892368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-20,0.0,0.0,0.10000001873587419,0.0,0.0,0.0,0.10000001873587347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000001873587393,0.0,0.10000001873587394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000001873587364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100000018735874,0.0,0.0,0.10000467981603263,0.0,0.0,0.0,0.10000001873587373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100000018735874,0.0,0.0,0.0,0.0,0.10000001873587386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
